id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
177526,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.667,3.0,2.0,11:02,1.0,1.0,2.0,2.0,0.0,1.0,4945,1997-02-12T00:00:00.000Z,18,84,4,False,1996,Final, ,14,100,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
177622,3.0,0.0,1.0,0.5,2.0,1.0,0.4,10.0,4.0,0.0,0.0,0.0,20:00,1.0,2.0,9.0,2.0,1.0,1.0,4946,1997-02-13T00:00:00.000Z,8,117,4,False,1996,Final, ,14,132,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
178062,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12:55,0.0,2.0,0.0,1.0,0.0,2.0,4949,1997-02-16T00:00:00.000Z,14,91,4,False,1996,Final, ,21,102,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
178581,0.0,2.0,2.0,0.5,4.0,2.0,0.429,7.0,3.0,1.0,2.0,2.0,23:27,0.0,3.0,10.0,2.0,0.0,1.0,5460,1997-02-19T00:00:00.000Z,14,84,4,False,1996,Final, ,6,103,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
179204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5:15,0.0,0.0,2.0,1.0,0.0,2.0,5749,1997-02-21T00:00:00.000Z,14,99,4,False,1996,Final, ,15,91,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
179370,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3:47,0.0,1.0,0.0,1.0,0.0,0.0,3538,1997-02-23T00:00:00.000Z,14,121,4,False,1996,Final, ,20,127,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
179835,,,,,,,,,,,,,,,,,,,,3539,1997-02-25T00:00:00.000Z,11,100,4,False,1996,Final, ,14,96,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
180092,,,,,,,,,,,,,,,,,,,,5868,1997-02-27T00:00:00.000Z,30,107,4,False,1996,Final, ,14,122,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1:23,0.0,0.0,0.0,0.0,0.0,0.0,5869,1997-02-28T00:00:00.000Z,1,86,4,False,1996,Final, ,14,75,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
180583,1.0,0.0,0.0,0.0,1.0,0.0,0.444,9.0,4.0,1.0,2.0,2.0,21:28,1.0,1.0,10.0,1.0,0.0,1.0,5468,1997-03-02T00:00:00.000Z,12,101,4,False,1996,Final, ,14,85,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
