id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
406988,,,,,,,,,,,,,,,,,,,,15412,2005-01-28T00:00:00.000Z,20,99,4,False,2004,Final, ,6,96,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
785018,,,,,,,,,,,,,,,,,,,,33965,2016-12-14T00:00:00.000Z,15,93,4,False,2016,Final, ,6,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
380,6.0,0.0,10.0,0.0,4.0,0.0,0.563,16.0,9.0,0.889,9.0,8.0,37:20,2.0,3.0,26.0,12.0,1.0,6.0,16,2018-10-18T00:00:00.000Z,25,128,4,False,2018,Final, ,14,119,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
744,5.0,1.0,5.0,0.143,7.0,1.0,0.409,22.0,9.0,0.714,7.0,5.0,38:52,0.0,0.0,24.0,5.0,2.0,1.0,35,2018-10-20T00:00:00.000Z,14,115,4,False,2018,Final, ,11,124,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1181,14.0,1.0,6.0,0.25,8.0,2.0,0.44,25.0,11.0,0.727,11.0,8.0,42:52,2.0,2.0,32.0,8.0,1.0,5.0,48,2018-10-22T00:00:00.000Z,14,142,4,False,2018,Final, ,27,143,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1371,10.0,0.0,7.0,0.2,5.0,1.0,0.438,16.0,7.0,1.0,4.0,4.0,28:04,0.0,1.0,19.0,7.0,3.0,0.0,60,2018-10-24T00:00:00.000Z,24,113,4,False,2018,Final, ,14,131,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1667,11.0,0.0,11.0,0.2,5.0,1.0,0.588,17.0,10.0,0.7,10.0,7.0,34:40,0.0,3.0,28.0,11.0,3.0,2.0,66,2018-10-25T00:00:00.000Z,14,121,4,False,2018,Final, ,8,114,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1806,4.0,0.0,10.0,0.333,6.0,2.0,0.619,21.0,13.0,0.875,8.0,7.0,34:18,1.0,3.0,35.0,11.0,2.0,4.0,82,2018-10-27T00:00:00.000Z,27,110,4,False,2018,Final, ,14,106,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2413,8.0,2.0,7.0,0.5,6.0,3.0,0.478,23.0,11.0,0.8,5.0,4.0,36:16,3.0,2.0,29.0,10.0,2.0,5.0,93,2018-10-29T00:00:00.000Z,18,124,4,False,2018,Final, ,14,120,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2795,6.0,0.0,5.0,0.667,3.0,2.0,0.579,19.0,11.0,0.714,7.0,5.0,38:35,0.0,3.0,29.0,5.0,3.0,3.0,109,2018-10-31T00:00:00.000Z,14,114,4,False,2018,Final, ,7,113,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3222,7.0,2.0,5.0,0.2,5.0,1.0,0.45,20.0,9.0,0.818,11.0,9.0,31:21,0.0,1.0,28.0,5.0,0.0,3.0,132,2018-11-03T00:00:00.000Z,25,110,4,False,2018,Final, ,14,114,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3497,6.0,1.0,2.0,0.667,3.0,2.0,0.5,12.0,6.0,0.571,7.0,4.0,28:16,0.0,3.0,18.0,2.0,0.0,3.0,138,2018-11-04T00:00:00.000Z,14,107,4,False,2018,Final, ,28,121,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3969,9.0,2.0,10.0,0.333,9.0,3.0,0.476,21.0,10.0,0.5,2.0,1.0,38:32,1.0,1.0,24.0,11.0,0.0,3.0,147,2018-11-07T00:00:00.000Z,14,114,4,False,2018,Final, ,18,110,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4634,2.0,0.0,6.0,0.5,6.0,3.0,0.556,18.0,10.0,0.667,3.0,2.0,31:17,1.0,2.0,25.0,7.0,1.0,3.0,174,2018-11-10T00:00:00.000Z,26,86,4,False,2018,Final, ,14,101,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4812,4.0,0.0,4.0,0.333,9.0,3.0,0.5,20.0,10.0,0.429,7.0,3.0,34:18,3.0,1.0,26.0,7.0,2.0,4.0,166,2018-11-11T00:00:00.000Z,14,107,4,False,2018,Final, ,1,106,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
5179,9.0,3.0,8.0,0.833,6.0,5.0,0.684,19.0,13.0,0.867,15.0,13.0,36:00,2.0,0.0,44.0,10.0,1.0,4.0,212,2018-11-14T00:00:00.000Z,14,126,4,False,2018,Final, ,25,117,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
5696,7.0,1.0,4.0,0.5,6.0,3.0,0.421,19.0,8.0,0.75,4.0,3.0,25:53,0.0,0.0,22.0,4.0,0.0,3.0,226,2018-11-17T00:00:00.000Z,22,130,4,False,2018,Final, ,14,117,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
5925,3.0,1.0,7.0,0.75,8.0,6.0,0.613,31.0,19.0,0.7,10.0,7.0,38:29,1.0,3.0,51.0,8.0,2.0,2.0,235,2018-11-18T00:00:00.000Z,16,97,4,False,2018,Final, ,14,113,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
6510,7.0,1.0,12.0,0.333,6.0,2.0,0.55,20.0,11.0,0.667,12.0,8.0,35:30,2.0,3.0,32.0,14.0,0.0,4.0,255,2018-11-21T00:00:00.000Z,6,105,4,False,2018,Final, ,14,109,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
6903,7.0,1.0,9.0,0.4,5.0,2.0,0.471,17.0,8.0,0.667,6.0,4.0,35:05,1.0,1.0,22.0,10.0,2.0,5.0,278,2018-11-23T00:00:00.000Z,14,90,4,False,2018,Final, ,29,83,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
7274,7.0,1.0,4.0,0.286,7.0,2.0,0.571,14.0,8.0,0.545,11.0,6.0,40:27,0.0,4.0,24.0,4.0,0.0,6.0,286,2018-11-25T00:00:00.000Z,14,104,4,False,2018,Final, ,22,108,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
7563,2.0,2.0,7.0,0.0,4.0,0.0,0.333,15.0,5.0,0.667,6.0,4.0,30:04,0.0,0.0,14.0,7.0,2.0,4.0,303,2018-11-27T00:00:00.000Z,8,117,4,False,2018,Final, ,14,85,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
7815,8.0,1.0,6.0,0.2,5.0,1.0,0.529,17.0,9.0,0.75,4.0,3.0,30:59,0.0,0.0,22.0,6.0,0.0,5.0,347,2018-12-02T00:00:00.000Z,14,120,4,False,2018,Final, ,24,96,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
8202,7.0,0.0,8.0,0.286,7.0,2.0,0.556,27.0,15.0,0.6,10.0,6.0,38:09,1.0,2.0,38.0,9.0,2.0,4.0,317,2018-11-29T00:00:00.000Z,14,104,4,False,2018,Final, ,12,96,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
8435,4.0,1.0,3.0,0.5,4.0,2.0,0.571,21.0,12.0,0.5,4.0,2.0,31:20,2.0,3.0,28.0,5.0,0.0,4.0,330,2018-11-30T00:00:00.000Z,14,114,4,False,2018,Final, ,7,103,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9105,6.0,0.0,5.0,0.429,7.0,3.0,0.625,24.0,15.0,0.692,13.0,9.0,39:43,0.0,1.0,42.0,5.0,2.0,2.0,357,2018-12-05T00:00:00.000Z,14,121,4,False,2018,Final, ,27,113,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9493,11.0,0.0,6.0,0.375,8.0,3.0,0.464,28.0,13.0,0.667,9.0,6.0,37:21,2.0,4.0,35.0,8.0,2.0,1.0,416,2018-12-07T00:00:00.000Z,27,133,4,False,2018,Final, ,14,120,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9740,9.0,0.0,7.0,0.0,3.0,0.0,0.5,18.0,9.0,0.667,3.0,2.0,31:38,1.0,2.0,20.0,8.0,2.0,5.0,418,2018-12-08T00:00:00.000Z,15,88,4,False,2018,Final, ,14,111,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9890,12.0,0.0,9.0,0.571,7.0,4.0,0.526,19.0,10.0,0.5,8.0,4.0,37:31,0.0,0.0,28.0,9.0,1.0,2.0,351,2018-12-10T00:00:00.000Z,14,108,4,False,2018,Final, ,16,105,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
10583,4.0,0.0,5.0,0.5,6.0,3.0,0.667,18.0,12.0,0.333,6.0,2.0,36:26,0.0,1.0,29.0,5.0,2.0,3.0,409,2018-12-13T00:00:00.000Z,11,126,4,False,2018,Final, ,14,111,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
10859,11.0,0.0,11.0,0.333,6.0,2.0,0.467,15.0,7.0,0.667,12.0,8.0,30:11,1.0,0.0,24.0,12.0,1.0,3.0,398,2018-12-15T00:00:00.000Z,4,100,4,False,2018,Final, ,14,128,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
11082,3.0,1.0,6.0,0.0,2.0,0.0,0.313,16.0,5.0,0.5,6.0,3.0,32:00,0.0,0.0,13.0,6.0,0.0,4.0,438,2018-12-16T00:00:00.000Z,30,128,4,False,2018,Final, ,14,110,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
11406,8.0,1.0,12.0,0.286,7.0,2.0,0.565,23.0,13.0,0.615,13.0,8.0,41:12,1.0,1.0,36.0,13.0,1.0,5.0,452,2018-12-18T00:00:00.000Z,3,115,4,False,2018,Final, ,14,110,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
11983,14.0,0.0,10.0,0.0,4.0,0.0,0.4,20.0,8.0,0.667,9.0,6.0,38:45,2.0,3.0,22.0,12.0,2.0,2.0,473,2018-12-21T00:00:00.000Z,14,112,4,False,2018,Final, ,19,104,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12501,7.0,1.0,13.0,0.4,5.0,2.0,0.571,14.0,8.0,1.0,4.0,4.0,35:37,1.0,0.0,22.0,14.0,1.0,4.0,496,2018-12-23T00:00:00.000Z,14,99,4,False,2018,Final, ,15,107,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12592,5.0,0.0,11.0,0.0,2.0,0.0,0.545,11.0,6.0,0.625,8.0,5.0,21:15,2.0,1.0,17.0,13.0,1.0,2.0,500,2018-12-25T00:00:00.000Z,10,101,4,False,2018,Final, ,14,127,237,LeBron,6,8,James,F,14,250,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
361330,9.0,0.0,4.0,0.0,2.0,0.0,0.6,20.0,12.0,0.333,3.0,1.0,42:50,2.0,3.0,25.0,6.0,4.0,2.0,15946,2003-10-29T00:00:00.000Z,26,106,4,False,2003,Final, ,6,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
361523,8.0,0.0,10.0,0.2,5.0,1.0,0.471,17.0,8.0,0.571,7.0,4.0,40:21,2.0,1.0,21.0,12.0,1.0,7.0,16277,2003-10-30T00:00:00.000Z,24,95,4,False,2003,Final, ,6,86,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
361806,6.0,0.0,4.0,0.0,1.0,0.0,0.25,12.0,3.0,1.0,2.0,2.0,39:10,0.0,3.0,8.0,4.0,2.0,2.0,15491,2003-11-01T00:00:00.000Z,25,104,4,False,2003,Final, ,6,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
362293,3.0,0.0,5.0,0.5,2.0,1.0,0.444,18.0,8.0,0.857,7.0,6.0,43:44,0.0,2.0,23.0,5.0,0.0,7.0,16028,2003-11-07T00:00:00.000Z,12,91,4,False,2003,Final, ,6,90,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
362572,7.0,3.0,9.0,0.0,2.0,0.0,0.273,11.0,3.0,1.0,1.0,1.0,41:06,2.0,1.0,7.0,11.0,2.0,2.0,16836,2003-11-05T00:00:00.000Z,6,89,4,False,2003,Final, ,8,93,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
363166,9.0,1.0,3.0,0.0,0.0,0.0,0.421,19.0,8.0,0.25,4.0,1.0,44:30,5.0,1.0,17.0,8.0,1.0,2.0,16030,2003-11-08T00:00:00.000Z,6,111,4,False,2003,Final, ,30,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
363370,4.0,1.0,4.0,1.0,3.0,3.0,0.583,12.0,7.0,0.0,0.0,0.0,33:39,1.0,0.0,17.0,5.0,1.0,2.0,16714,2003-11-10T00:00:00.000Z,6,94,4,False,2003,Final, ,20,80,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
363719,7.0,1.0,2.0,0.4,5.0,2.0,0.4,15.0,6.0,0.667,6.0,4.0,42:40,1.0,3.0,18.0,3.0,2.0,4.0,16159,2003-11-12T00:00:00.000Z,16,88,4,False,2003,Final, ,6,83,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
364084,3.0,0.0,4.0,0.5,4.0,2.0,0.25,12.0,3.0,0.5,4.0,2.0,35:36,1.0,3.0,10.0,5.0,0.0,4.0,15498,2003-11-14T00:00:00.000Z,2,91,4,False,2003,Final, ,6,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
364421,8.0,2.0,5.0,0.0,1.0,0.0,0.526,19.0,10.0,0.5,4.0,2.0,46:57,0.0,2.0,22.0,5.0,1.0,5.0,16718,2003-11-15T00:00:00.000Z,6,91,4,False,2003,Final, ,23,88,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
364798,8.0,1.0,5.0,0.0,2.0,0.0,0.375,16.0,6.0,0.5,4.0,2.0,39:25,2.0,2.0,14.0,7.0,0.0,3.0,16590,2003-11-18T00:00:00.000Z,6,103,4,False,2003,Final, ,13,95,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
364861,8.0,1.0,5.0,0.5,4.0,2.0,0.556,18.0,10.0,0.75,8.0,6.0,39:09,2.0,2.0,28.0,7.0,2.0,4.0,16961,2003-11-19T00:00:00.000Z,30,106,4,False,2003,Final, ,6,95,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
365419,2.0,0.0,7.0,0.0,2.0,0.0,0.421,19.0,8.0,1.0,3.0,3.0,35:18,2.0,4.0,19.0,9.0,1.0,1.0,16847,2003-11-21T00:00:00.000Z,6,83,4,False,2003,Final, ,18,97,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
365483,4.0,1.0,4.0,0.0,1.0,0.0,0.188,16.0,3.0,0.9,10.0,9.0,42:18,2.0,1.0,15.0,6.0,2.0,3.0,16593,2003-11-22T00:00:00.000Z,1,92,4,False,2003,Final, ,6,83,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
366079,9.0,0.0,6.0,0.25,4.0,1.0,0.294,17.0,5.0,1.0,4.0,4.0,38:48,2.0,1.0,15.0,8.0,0.0,4.0,17065,2003-11-26T00:00:00.000Z,19,82,4,False,2003,Final, ,6,72,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
366370,7.0,0.0,2.0,0.0,2.0,0.0,0.25,8.0,2.0,0.667,3.0,2.0,36:27,0.0,3.0,6.0,2.0,0.0,4.0,16295,2003-11-28T00:00:00.000Z,9,92,4,False,2003,Final, ,6,88,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
366764,7.0,1.0,14.0,0.5,6.0,3.0,0.5,28.0,14.0,0.667,3.0,2.0,54:41,2.0,1.0,33.0,16.0,1.0,8.0,17540,2003-11-29T00:00:00.000Z,6,115,4,False,2003,Final, ,15,122,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
367065,5.0,0.0,3.0,0.667,3.0,2.0,0.316,19.0,6.0,0.714,7.0,5.0,32:31,3.0,4.0,19.0,6.0,2.0,2.0,17069,2003-12-02T00:00:00.000Z,8,115,4,False,2003,Final, ,6,103,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
367234,8.0,0.0,2.0,0.0,3.0,0.0,0.154,13.0,2.0,0.0,0.0,0.0,34:05,4.0,2.0,4.0,6.0,2.0,5.0,15514,2003-12-03T00:00:00.000Z,13,90,4,False,2003,Final, ,6,80,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
367803,5.0,1.0,5.0,0.0,2.0,0.0,0.333,12.0,4.0,0.0,0.0,0.0,36:04,1.0,2.0,8.0,6.0,2.0,3.0,17804,2003-12-06T00:00:00.000Z,6,95,4,False,2003,Final, ,1,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
368105,3.0,0.0,5.0,0.0,0.0,0.0,0.438,16.0,7.0,1.0,4.0,4.0,37:03,0.0,2.0,18.0,5.0,1.0,2.0,16605,2003-12-09T00:00:00.000Z,6,93,4,False,2003,Final, ,28,100,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
368535,9.0,1.0,2.0,0.333,3.0,1.0,0.381,21.0,8.0,0.75,8.0,6.0,42:46,1.0,3.0,23.0,3.0,1.0,4.0,15522,2003-12-11T00:00:00.000Z,6,95,4,False,2003,Final, ,9,86,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
368994,4.0,0.0,2.0,0.2,5.0,1.0,0.5,20.0,10.0,0.889,18.0,16.0,45:25,1.0,2.0,37.0,3.0,0.0,2.0,15524,2003-12-13T00:00:00.000Z,6,98,4,False,2003,Final, ,2,105,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
369056,5.0,0.0,3.0,0.714,7.0,5.0,0.583,24.0,14.0,1.0,3.0,3.0,41:41,1.0,1.0,36.0,4.0,4.0,4.0,15528,2003-12-19T00:00:00.000Z,23,81,4,False,2003,Final, ,6,88,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
369257,6.0,3.0,3.0,0.0,3.0,0.0,0.625,16.0,10.0,0.875,8.0,7.0,43:40,1.0,1.0,27.0,4.0,3.0,6.0,12963,2003-12-15T00:00:00.000Z,12,95,4,False,2003,Final, ,6,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
369766,3.0,0.0,1.0,0.5,4.0,2.0,0.368,19.0,7.0,0.5,2.0,1.0,36:00,0.0,2.0,17.0,1.0,0.0,2.0,17080,2003-12-17T00:00:00.000Z,6,85,4,False,2003,Final, ,11,89,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
369850,6.0,1.0,1.0,0.4,10.0,4.0,0.464,28.0,13.0,0.8,5.0,4.0,47:06,1.0,0.0,34.0,2.0,2.0,8.0,17714,2003-12-25T00:00:00.000Z,22,113,4,False,2003,Final, ,6,101,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
370307,10.0,2.0,5.0,0.0,5.0,0.0,0.5,22.0,11.0,0.833,12.0,10.0,41:44,1.0,2.0,32.0,6.0,2.0,4.0,17380,2003-12-20T00:00:00.000Z,5,87,4,False,2003,Final, ,6,95,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
370899,2.0,1.0,4.0,0.167,6.0,1.0,0.318,22.0,7.0,0.875,8.0,7.0,39:10,2.0,1.0,22.0,6.0,6.0,5.0,17084,2003-12-23T00:00:00.000Z,6,97,4,False,2003,Final, ,19,86,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
371146,4.0,2.0,2.0,0.25,4.0,1.0,0.292,24.0,7.0,0.75,4.0,3.0,34:20,1.0,0.0,18.0,3.0,1.0,5.0,17560,2003-12-26T00:00:00.000Z,6,80,4,False,2003,Final, ,5,87,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
371427,9.0,0.0,7.0,0.0,2.0,0.0,0.652,23.0,15.0,1.0,2.0,2.0,39:05,3.0,1.0,32.0,10.0,3.0,5.0,15535,2003-12-28T00:00:00.000Z,6,86,4,False,2003,Final, ,25,74,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
371625,9.0,0.0,3.0,0.0,4.0,0.0,0.316,19.0,6.0,0.5,4.0,2.0,36:04,1.0,2.0,14.0,4.0,1.0,3.0,12790,2004-01-02T00:00:00.000Z,3,97,4,False,2003,Final, ,6,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
371755,4.0,0.0,8.0,0.0,4.0,0.0,0.45,20.0,9.0,0.667,6.0,4.0,38:07,2.0,2.0,22.0,10.0,0.0,4.0,12787,2003-12-30T00:00:00.000Z,6,89,4,False,2003,Final, ,12,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
372828,10.0,1.0,4.0,0.0,2.0,0.0,0.353,17.0,6.0,1.0,2.0,2.0,41:25,0.0,1.0,14.0,4.0,1.0,4.0,14001,2004-01-06T00:00:00.000Z,6,107,4,False,2003,Final, ,20,96,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
372901,5.0,0.0,2.0,0.0,3.0,0.0,0.435,23.0,10.0,0.5,2.0,1.0,38:14,0.0,3.0,21.0,2.0,0.0,2.0,14004,2004-01-07T00:00:00.000Z,28,75,4,False,2003,Final, ,6,69,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
373452,6.0,0.0,3.0,0.0,3.0,0.0,0.368,19.0,7.0,0.714,7.0,5.0,42:13,0.0,1.0,19.0,3.0,3.0,5.0,14007,2004-01-09T00:00:00.000Z,2,107,4,False,2003,Final, ,6,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
373810,7.0,1.0,4.0,0.0,3.0,0.0,0.3,20.0,6.0,0.8,5.0,4.0,36:26,1.0,3.0,16.0,5.0,1.0,6.0,13335,2004-01-12T00:00:00.000Z,14,89,4,False,2003,Final, ,6,79,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
374030,9.0,0.0,5.0,0.0,1.0,0.0,0.423,26.0,11.0,0.833,6.0,5.0,43:54,4.0,2.0,27.0,9.0,2.0,4.0,14163,2004-01-13T00:00:00.000Z,21,96,4,False,2003,Final, ,6,104,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
374291,6.0,0.0,4.0,0.4,5.0,2.0,0.381,21.0,8.0,0.846,13.0,11.0,43:25,2.0,0.0,29.0,6.0,3.0,2.0,14325,2004-01-15T00:00:00.000Z,10,119,4,False,2003,Final, ,6,102,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
374870,2.0,1.0,6.0,0.5,4.0,2.0,0.429,28.0,12.0,0.6,5.0,3.0,44:25,1.0,2.0,29.0,7.0,2.0,4.0,12805,2004-01-17T00:00:00.000Z,29,96,4,False,2003,Final, ,6,102,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
376113,3.0,0.0,6.0,0.167,6.0,1.0,0.28,25.0,7.0,0.625,8.0,5.0,37:17,2.0,5.0,20.0,8.0,1.0,5.0,16173,2004-01-30T00:00:00.000Z,17,101,4,False,2003,Final, ,6,95,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
376415,3.0,2.0,5.0,0.5,2.0,1.0,0.368,19.0,7.0,0.5,2.0,1.0,29:58,0.0,4.0,16.0,5.0,0.0,3.0,16169,2004-01-26T00:00:00.000Z,6,99,4,False,2003,Final, ,22,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
376708,4.0,1.0,5.0,0.0,1.0,0.0,0.4,25.0,10.0,0.7,10.0,7.0,44:24,0.0,1.0,27.0,5.0,2.0,1.0,15223,2004-01-28T00:00:00.000Z,6,94,4,False,2003,Final, ,16,93,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
377526,4.0,2.0,3.0,0.5,2.0,1.0,0.519,27.0,14.0,0.818,11.0,9.0,43:24,3.0,4.0,38.0,6.0,0.0,6.0,15637,2004-02-01T00:00:00.000Z,30,100,4,False,2003,Final, ,6,104,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
